,0
0,0.0015215143985199383
1,0.013410462893813034
2,0.0004499284191037645
3,0.012862902081106214
4,0.12153414335420382
5,0.00775759129712638
6,0.00821023659083663
7,0.02151874014341423
8,0.03991680908239035
9,0.003660025896217035
10,1.4729423129013884e-06
11,0.02422669526542686
12,0.00029468639041505413
13,0.004428779521546793
14,0.0012667876844782808
15,0.0054456205130559415
16,0.0059383154062720486
17,0.0038934821860484646
18,4.308603483325781e-05
19,0.027142460726443798
20,0.000578094088563415
21,0.007479540630859312
22,0.01797194539886977
23,0.002169282054556492
24,0.020396382518623652
25,0.03384017475522483
26,0.007564650943116571
27,0.001318566161431889
28,0.0029799872196772047
29,0.0004951416671865645
30,0.0002379350952723745
31,8.769167359253883e-05
32,0.0073014681687845265
33,0.012690199286054308
34,0.001979199916911994
35,0.0008005807814397608
36,0.022020387331716063
37,0.010455144731632487
38,0.00020155673926931152
39,0.0013593789152268451
40,0.0019066781309581796
41,0.008473984944273465
42,0.02097791615687046
43,0.0027396403500396715
44,0.10762065204629337
45,0.00012719000662804255
46,0.0026851159019526632
47,0.00609064570842386
48,0.008078188608962701
49,0.004771261567687548
50,0.014561180220850522
51,6.296763594987399e-05
52,0.001620897521589716
53,0.30433335473716777
54,0.0043803481509382975
55,0.013346742373303381
56,0.00668854634164285
57,0.01970637024305136
58,0.012870402141411826
59,0.0010873608980465498
60,0.0011348012293576223
61,0.058791467886027335
62,0.004213227099476825
63,0.0003396638248534625
64,0.006058574947142582
65,0.0007412329061505542
66,0.040930959993413354
67,1.069211424794638
68,0.011196547024637214
69,0.005184730482124749
70,0.0566102939959431
71,0.0019093307034173243
72,0.016131296477087442
73,0.0029032565237852724
74,9.890372945687029e-05
75,0.0001598355441630742
76,0.027577852518884255
77,0.0006778449170921763
78,0.08796318311285795
79,0.012594394182994462
80,0.0014832566499861403
81,0.015643024504069826
82,0.18442474704583056
83,0.003236335372946178
84,0.03837634090996341
85,0.0010011402496189752
86,0.0117663875567872
87,0.004482263939744145
88,0.00030913115246892245
89,0.0013160898572421194
90,0.0039044188240643265
91,0.034330964892565666
92,0.0034931603390012597
93,0.10927858965905142
94,6.956030657041046e-05
95,0.0021582908140223562
96,0.013416458456845264
97,0.021299914577771476
98,0.04923680160534365
99,0.0025867604297414508
100,0.031583728451099254
101,0.0016201151698404153
102,0.046267398048857336
103,0.0224368051964223
104,0.0009141158659435285
105,0.01527182926946972
106,0.003317635325278866
107,0.00465598865327382
108,0.04511145466286391
109,0.0023863009488518877
110,0.0157617794453971
111,0.0207059906323713
112,0.02528100013117899
113,0.005077431161154338
114,0.11026507230609914
115,0.003131093722661522
116,0.009504003854194844
117,0.044822075029306685
118,0.024419888267901514
119,0.0022134102085973268
120,0.00012777929195072354
121,0.0044317544065087065
122,0.0018183409930298783
123,0.009117637864451966
124,0.022593939890124693
125,0.020136647752492538
126,0.0011845790060705335
127,0.0051111970560367
128,0.012852984247711221
129,0.02788201032529446
130,0.010507574202746511
131,0.014769194262698092
132,0.0015673282887042545
133,0.0033032495142412675
134,0.010612767244132905
135,0.008385919136411554
136,0.0058667275457318716
137,0.9167705007768884
138,0.03516776328082499
139,0.017351297832229277
140,0.04769514913632157
141,0.014127408687596767
142,0.0027529765821791975
143,0.0018611175951504476
144,0.0963053047722643
145,0.00033148554387696654
146,0.009188860792954006
147,0.0023400488445015845
148,0.004306571992759192
149,0.003536230576189399
150,0.013876807216139668
151,0.027289494360821277
152,0.32718281022314316
153,0.0022670002149276763
154,0.035240902501552256
155,0.0009509733905777941
156,0.01100934571412451
157,0.07481261486673824
158,0.020963582533528216
159,0.009508974489709453
160,0.0417237127471762
161,0.44571336561449976
162,0.0008519288739255265
163,0.005643283512035667
164,0.0049573074842572075
165,0.0031228409645996952
166,0.05120226010586339
167,0.041965095629305366
168,0.009920371089580136
169,0.009699142210708835
170,0.0030291707709907975
171,0.020310253692144252
172,0.0023654559174237175
173,0.004279550810549104
174,0.0021159562672347474
175,0.012883078007491654
176,0.0006498627812836555
177,0.01021266930097319
178,0.006131566453413117
179,0.024865611677187108
180,0.007048200749577124
181,0.0030745864609200355
182,0.001615733575342459
183,0.052962144657433916
184,0.001378474521445872
185,0.00300367914407078
186,0.2827067993097156
187,0.02044976643116796
188,0.09028334277853683
189,0.00022965418278390906
190,0.0014348981818276501
191,0.05526466012144149
192,0.03209760187374099
193,0.08359460995215044
194,0.0275112441895008
195,0.03229079857828924
196,0.9749681557713213
197,0.0030656032325917073
198,0.0015185265824988517
199,0.023947647693505277
200,8.742259481819683e-05
201,0.03388594239545415
202,0.031800709869044326
203,0.0006941616042717562
204,0.007010414483406106
205,0.020665583056487462
206,0.000319932397129376
207,0.02112020491181769
208,0.008268482241472933
209,0.04782365002661005
210,0.0009727261231292607
211,0.019920827235156986
212,0.004888212809636905
213,0.02840470029851172
214,0.0032043061207733987
215,0.0041497172185119705
216,0.0005905789701541589
217,0.0039236319531497435
218,0.010910364919612907
219,0.0045659716582298615
220,0.007357740022564343
221,0.03808390340617751
222,0.03574774716109686
223,0.00021847915303322866
224,0.004727216362473949
225,0.006692114985898923
226,0.006403572320920379
227,0.0025076253295306357
228,0.008213836410723811
229,0.013521513352265247
230,0.06478086944715569
231,0.02829033476973193
232,0.004509274150127372
233,0.019668992217359835
234,0.0071528722821367395
235,0.015299447302101896
236,0.02366713698968322
237,0.0003253355085028374
238,0.03903434320758106
239,0.00017953448536542382
240,0.002658050988134702
241,0.020718179193246256
242,0.025221169125255925
243,0.0013235738797862382
244,0.0004985811022280559
245,0.0011695528663382693
246,0.010308105188450168
247,0.0012553815483289802
248,0.03855392547383652
249,0.006837197358472167
250,0.11569508349780233
251,0.0002065835567370884
252,0.0006463226895429032
253,0.001620203072079308
254,0.1595159084633175
255,0.0029026456976952645
256,0.004860989578447658
257,0.06413961548600762
258,0.005397578021843076
259,0.037603364126326755
260,0.005415934964876177
261,0.006938957722061347
262,0.08306363743655729
263,0.012564881611505988
264,0.0020618989871119746
265,0.0015606949320664304
266,0.013729773663635631
267,0.01560441265255586
268,0.12959216638724222
269,0.0008930126656795859
270,0.00025050229416762385
271,0.02443377665741616
272,0.0011824840448887053
273,0.018611448355398658
274,0.016819021448659974
275,0.005018055896194551
276,0.01427224981328526
277,0.008333123563246368
278,0.012263927415952561
279,0.0011863716131218767
280,0.003579591845199384
281,0.0009728895609214831
282,0.006738338052612466
283,0.017266300738245286
284,0.1634892135885939
285,0.007496457753070999
286,0.006000097366681935
287,0.10631361805853536
288,0.03727165580475462
289,0.010697472083810156
290,0.0012121210546082643
291,0.00205047399711913
292,0.010310374195745518
