,0
0,0.010980513984709993
1,0.03263560013611339
2,0.0009127512011024881
3,0.054702046913817644
4,0.024093436227564075
5,0.003363627738243171
6,0.008583444387026224
7,0.02635890719872926
8,0.010516394326032597
9,0.0038204967739163456
10,3.772710872750453e-05
11,0.054566775905245134
12,0.0009292162186607469
13,0.029097242770807795
14,0.0015767175865448214
15,0.005114185532520001
16,0.004966858709632695
17,0.005979772315654479
18,0.0006424306836944337
19,0.051506565917894924
20,0.007214962448146259
21,0.04469281646460237
22,0.0033514852116382325
23,0.00783626569316347
24,0.02752003668872235
25,0.004656105969491859
26,0.02027266345884041
27,0.006689826747790376
28,0.0009141122926150485
29,0.02526611017906074
30,0.00033894551495312637
31,0.0013659172764164122
32,0.019550535555387872
33,0.00529707349915796
34,0.015316224511167913
35,0.004108222690267347
36,0.023975857925350674
37,0.0171785198431912
38,0.0003865321501441769
39,0.0007908299316925141
40,0.001562982884411832
41,0.00208273449552505
42,0.0038852128085866433
43,0.0004528604719873607
44,0.06713523875201922
45,0.0007343589539655998
46,0.006073927223880606
47,0.002294682801317438
48,0.003817907400916649
49,0.009246849425011482
50,0.012584251913616267
51,0.00012017107407102778
52,0.014058638693257741
53,0.22547097695664964
54,0.007054126953996624
55,0.008352923365713721
56,0.007124875305445955
57,0.07895617546302036
58,0.004543694068577374
59,0.0020366382653351314
60,0.0012384167211802585
61,0.07565280109673625
62,0.030696715340213936
63,0.005483415838699857
64,0.01765583843775349
65,0.001136047464814863
66,0.06154657331546952
67,0.2875678868618967
68,0.031941001233677616
69,0.0037541545032734017
70,0.01865170187573387
71,0.0021536083100938425
72,0.007226544558659434
73,0.010923054929699173
74,0.006883810116553801
75,0.0015407281375804302
76,0.11221374484818233
77,0.0008709530607995549
78,0.08647890250956831
79,0.06775091445469321
80,0.0077798125565963164
81,0.04927564393326334
82,0.8323395803972179
83,0.0030853891929637353
84,0.008778543767137832
85,0.003716166583228086
86,0.001882969133915002
87,0.005107480721319444
88,0.011265776137554846
89,0.004198705952971606
90,0.007842323745791309
91,0.03226248391121571
92,0.016651832801721493
93,0.11908436233368905
94,0.0007131170554264647
95,0.04833753210886619
96,0.028509773431295713
97,0.009861617890681663
98,0.08887417196446311
99,0.009191815790060672
100,0.015976795434932443
101,0.015159702548374022
102,0.037036426511735825
103,0.13461856920385498
104,0.0011320038476837454
105,0.026399215162468525
106,0.02078513308387178
107,0.05288352319620064
108,0.00804483104788543
109,0.009187267388370049
110,0.005822747301760544
111,0.011996244937994628
112,0.07028195958416421
113,0.026855997734354813
114,0.06157954987106773
115,0.022866571640616583
116,0.03567083621890747
117,0.016875328206098834
118,0.018552445173293946
119,0.008499143464030755
120,0.0025397248465334273
121,0.0290762454487669
122,0.0030639365261991157
123,0.12177002202907486
124,0.009753678865573386
125,0.07464329853671384
126,0.006520976610155081
127,0.003966463821186374
128,0.04536509198955434
129,0.2521403821254736
130,0.11742075331085713
131,0.003919263247269044
132,0.05186205087202899
133,0.028418749013975977
134,0.05966575436536044
135,0.013644063046643562
136,0.01338301022006683
137,0.06034949559655016
138,0.022363937404952777
139,0.005104640997852539
140,0.01596084553703746
141,0.004731754479780095
142,0.0027055621777267646
143,0.001201283382036681
144,0.9760331897450722
145,0.0003700709930476394
146,0.013573214647722563
147,0.005921024062084761
148,0.00645686380958105
149,0.05542599174207825
150,0.006149746108194779
151,0.0495298538274273
152,0.22174827970980554
153,0.0024593881660872883
154,0.11690918060683794
155,0.0027917888852128075
156,0.02674110716063261
