,0
0,0.0023869877104029445
1,0.018330040060449904
2,0.0030983783768244147
3,0.03947809560191327
4,0.029292559429015565
5,0.007536693897818644
6,0.028093543091169564
7,0.02742091642836223
8,0.009617214638347254
9,0.0005109509159240147
10,0.03157182433507433
11,0.013412103225906614
12,0.004379003397008885
13,0.0002474516353167107
14,0.0038377579877020354
15,0.008764818179447818
16,0.0072496132657716835
17,0.003384682960794653
18,0.00028269383253615486
19,0.009488757738024704
20,0.003272852487731195
21,0.00498350278806379
22,0.006236148933589888
23,0.055870353318623264
24,0.010736848293919264
25,8.174706633561457e-06
26,0.016146219678494615
27,0.025340464537546226
28,0.002002176014233765
29,0.0013333377296855199
30,0.05045540141763525
31,0.007924729294960372
32,0.001572123434148485
33,0.01916155750525422
34,0.006171050777113123
35,0.011009054054286375
36,0.0009087798749863844
37,0.0014177084609591462
38,0.00048478279309101057
39,0.008651145186357232
40,0.020381059875418023
41,0.003641125908636452
42,0.0016977792141453147
43,0.0018490795963555524
44,0.021025804315326916
45,0.0024378063686083533
46,0.0010328399320471827
47,0.00539295437385025
48,0.016017730884704755
49,0.008145111691929184
50,0.018489022859614252
51,0.0009376372856472627
52,0.047200853736527604
53,0.26121469463631236
54,0.001777653032372356
55,0.004569619815509627
56,0.004251390285116221
57,0.0012708017281372241
58,0.005271451850161789
59,0.014142581649623618
60,0.01179532829782459
61,0.0034929739027043942
62,0.009969702224848416
63,0.0032929112788844975
64,0.00655339003780304
65,0.0054392199963585915
66,0.00956052927576473
67,0.3845784438659151
68,0.0041738172823700855
69,0.010287350907737428
70,0.0015731983021876194
71,0.005754750843100903
72,0.015109105127712526
73,9.067990194703369e-05
74,0.027198194794429434
75,0.04187640987647347
76,0.009011224222697263
77,0.016628877279527523
78,0.02726863659589931
79,0.06854708877201736
80,0.004287073752277285
81,0.0016846903111826853
82,0.005444349606884983
83,0.004102272714582283
84,0.007207622092316746
85,0.006519979933742634
86,0.004938089818218254
87,0.008424815666164827
88,0.0010019694556942023
89,0.0010576279859914458
90,0.0037966157555842234
91,0.02258409610835133
92,0.0015354730938590606
93,0.019310386484082974
94,0.005257662036484929
95,0.023501393100646074
96,5.5445302383125235e-05
97,0.0006664549403385668
98,0.05063059981324635
99,0.035797151416731815
100,0.00039573072451400164
