,0
0,0.0018706258881434888
1,0.0028517708471153206
2,0.0004834728184069693
3,0.01748903596519774
4,0.026023788825214358
5,0.003170288644987121
6,0.05017501760905457
7,0.09553649819889745
8,0.03886439167306364
9,0.0005853477895405444
10,0.017739706760796593
11,0.043145791120524975
12,0.0387077883603221
13,0.0005212873368593795
14,0.007691687009454128
15,0.0023496497605751013
16,0.00716573207163636
17,0.01318138514124187
18,0.0007804474773238237
19,0.0028205237086942597
20,0.006461398515713024
21,0.004984917449203597
22,0.021117822923969094
23,0.024324903583624182
24,0.07639969113341126
25,2.7042894483617356e-05
26,0.0021029388947343794
27,0.0763888596584746
28,0.00803896412795368
29,0.001308179062639904
30,0.023207261110452095
31,0.006701202474133756
32,0.022538824237267087
33,0.013502632215195206
34,0.009389314870153405
35,0.04930845559113588
36,0.0050229934209439775
37,0.005099009462871515
38,0.0010276393723999753
39,0.013517345028294894
40,0.033417773640534
41,0.004178854423626169
42,0.0029420044541419183
43,0.0009874076021870939
44,0.06857054464570447
45,0.008285233799629232
46,0.006132977053807121
47,0.008557027719177985
48,0.007723835979753535
49,0.006554988123958411
50,0.0025982070032209434
51,0.0058058707691048435
52,0.027142450395138042
53,0.8206157925908886
54,0.003602198156686898
55,0.013038138525224037
56,0.02691963421464876
57,0.010733184859340208
58,0.002535599505894031
59,0.008327726520151808
60,0.02357516509348713
61,0.016620994650307256
62,0.018677412239359942
63,0.007973451364773548
64,0.02111979492944233
65,0.006689750282205588
66,0.008158279837307292
67,0.7402907038771929
68,0.030192146882808555
69,0.0581901826220719
70,0.005150151763747339
71,0.0041219746463493955
72,0.013631040075421248
73,0.00019117196957704668
74,0.01574054421714403
75,0.028448763787993176
76,0.007734747982332706
77,0.01992917419347293
78,0.03147601430541907
79,0.08542621913904513
80,0.0016930638040576432
81,0.013551569059328555
82,0.014660424106974542
83,0.022047633672197347
84,0.013732349798475065
85,0.0011838159864796924
86,0.0066422206711607085
87,0.021888556937142072
88,0.0033851604676116993
89,0.004776935318577847
90,0.0018865085294515103
91,0.12705275792821874
92,0.006261173760329677
93,0.03739272896308194
94,0.005632354223157971
95,0.020829495053456177
96,0.00012000992970266478
97,0.001628581270996513
98,0.03503040019123417
99,0.061623186140414954
100,0.00014515324386929994
101,0.0025621143861071206
102,0.006775957500581623
103,1.1244346090434891
104,0.017634402269147382
105,0.00621267782401695
106,0.0007367521488097383
107,0.027401897822627252
108,0.02829627871215609
109,0.0660195856709369
110,0.0015959527067059057
111,0.0034904531726888894
112,0.035865391984959485
113,0.005984893984160161
114,0.061451110652368954
115,0.0018447294064781736
116,0.011956644879258618
117,0.004887252943298349
118,0.053154233440848964
119,0.0005266560095602018
120,0.004847632605185372
121,0.03823808146127175
122,0.0037515478196822587
123,0.09253836733514197
124,0.015959066365863913
125,0.007638399996057497
126,0.024674718061090915
127,0.008323061100987648
128,0.0167748644715209
129,0.02063593099559378
130,0.023212836591958753
131,0.002561583923547965
132,0.01837323062182249
133,0.006341623203404231
134,0.010422846293883304
135,0.031183277880051753
136,0.051043661904581226
137,0.04786819437416019
138,0.00031615938781184383
139,0.018405234422465094
140,0.0019710401348593735
141,0.0012604027111871971
142,0.005502044198790178
143,0.014992687516248056
144,0.020011866271868874
145,0.00013953143946637605
146,0.08247847588978713
147,0.0007974502698481516
148,0.005505038059004924
149,0.007004778463745828
150,0.012229802118508883
151,0.0061651921099315065
152,0.05897593420670671
153,0.011754022052675405
154,0.029047185630156822
155,0.0009275268970360084
156,0.004696139210616819
157,0.2181956586556833
158,0.039098080335862616
159,0.0011302565497310411
