,0
0,0.00031523696149750633
1,0.022548178877488133
2,0.00012249944401818722
3,0.03980831246170755
4,0.0637921018522691
5,0.0035302757497859393
6,0.01602719728109128
7,0.01492902122444748
8,0.006529465314863552
9,0.00043946885137199194
10,0.0008549439332404009
11,0.009941596952502022
12,0.0026233817890905222
13,6.587007968120859e-05
14,0.0060517319944533975
15,0.0008175921607190747
16,0.0015274738103151708
17,0.0020242638161110777
18,4.9845197530338536e-05
19,0.012260335395785084
20,0.0011395173448029447
21,0.0006680983673054701
22,0.03391073722549651
23,0.011659400435937104
24,0.07125222223104982
25,7.68092044996316e-06
26,0.002602956477272814
27,0.012435657859284122
28,0.003244612555267064
29,0.0019362592658602224
30,0.001546906726851604
31,0.0013978254026180087
32,0.001187764788806141
33,0.010772403027802161
34,0.006734031640227433
35,0.005114630620845542
36,0.002485806079462226
37,0.0006362732849859855
38,0.0004591602593946694
39,0.003051414183070654
40,0.0017701762911487605
41,0.0008553318411784793
42,0.007461912445147773
43,0.00042182428473561546
44,0.052413417093771814
45,0.000843682127804529
46,0.006983108929979006
47,0.0002989687602440246
48,0.0014600466107313331
49,0.006908870348617308
50,0.005188884940582055
51,0.0010630011979356022
52,0.010739862993522795
53,0.09311389522106636
54,0.0016721803291136282
55,0.016522008145659038
56,0.00683190910286682
57,0.0006856968991350791
58,0.002153916392098074
59,0.00926167730580019
60,0.016775720884667934
61,0.043334808733280335
62,0.021285660194582695
63,0.0003127300435709989
64,0.0016968005848834733
65,0.0160941943478186
66,0.019848689633680142
67,1.1224966041887048
68,0.00509116893707398
69,0.10011654756393673
70,0.010383996051885995
71,0.007478910239755172
72,0.011928433382511143
73,0.00026633106256143506
74,9.016309917030518e-05
75,0.0009196293166136901
76,0.0005181606546304608
77,0.008983695700610719
78,0.008125482534633788
79,0.024534599756593403
80,0.00033037068579663554
81,0.0003379025737204149
82,0.03138483347305353
83,0.0013727244302867724
84,0.01417314968927771
85,0.00254274781770397
86,0.005362575042501276
87,0.005331803052293593
88,4.1432430612643164e-05
89,9.946143980269927e-05
90,0.0011391565127602664
91,0.006270818990227996
92,0.00048086638105607654
93,0.03263938345305583
94,0.030184554224481817
95,0.026862501577736907
96,7.156509958437607e-06
97,0.0005689280790982757
98,0.07074496894998808
99,0.014557306593202424
100,0.00043456130394548356
101,0.001024194007106774
102,0.07573561555513125
103,0.05776875103156144
104,0.004080470005138731
105,0.0035181726113329764
106,0.00010252420017174414
107,0.0346030350947442
108,0.04075265314733377
109,0.018824355908705334
110,0.0006918435150858656
111,0.0005048951392728232
112,0.03859274890337812
113,0.0006645026318884478
114,0.0020421597514104334
115,0.00034273961505899457
116,0.0031190750990562873
117,0.006802789634587208
118,0.061351868096118464
119,0.0005580315835185625
120,0.001547579253651647
121,0.0024041159095620486
122,0.0011556608005417704
123,0.020912106132578188
124,0.01463701333533836
125,0.0009301004364635705
126,0.018667843412012997
127,0.030200570635877614
128,0.00880711054379476
129,0.011727162715295374
130,0.0503681245864996
131,0.0004939416356243054
132,0.02858443364569111
133,0.00046250279922010047
134,0.012342454587372731
135,0.0013334348836203291
136,0.03295124358955783
137,0.3700598934176943
138,0.002200748889873629
139,0.003635902320197341
140,0.0043249602479994795
141,0.0005400179925828413
142,0.027359966166922402
143,0.0015515615229498322
144,0.04452854578742639
145,0.000244372982517327
146,0.030887500813609126
147,0.0006956895654995826
148,0.008475112670096851
149,0.005805567571828708
150,0.02707442203279376
151,0.002322021536415682
152,0.1104729489013116
153,0.008058467943864204
154,0.12918744803227059
155,0.00048271928382292957
156,0.0013372304722817868
157,0.07144757737873536
158,0.0013373077052428093
159,0.003990989415482963
160,0.0015957448151137383
161,0.01893199962580073
162,0.001635411079505078
163,0.014623004942698374
164,0.0020742628353264637
165,0.012086902293724167
166,0.014998633004623618
167,0.005250089617774242
168,0.0014221759114616682
169,0.016933844518789435
170,0.026412044499308042
171,0.002465449602963271
172,0.05301633527430671
173,0.0020692903692639164
174,0.004792502255891624
175,0.010813650192990859
176,0.004258001179358209
177,0.011642009420201216
178,0.00367266349547255
179,0.007744285501903369
180,0.05854827476325233
181,0.001189103310451017
182,0.005053803459780966
183,0.00033496092955625714
184,0.015060852700785134
185,0.0017809254603960052
186,0.5653286791077803
187,0.032547549131474285
188,0.0037399129472355653
189,0.0001660383803389032
190,0.02137103451998832
191,0.08299649789175984
192,0.003208507120124415
193,0.16010026641270245
194,0.016300366750680504
195,0.0006029764744631762
196,0.16475924464735883
197,0.009327550737566715
198,5.166664846445906e-05
199,0.0016622719009141754
200,0.0024126524902447154
201,0.04726340090620185
202,0.0024549082080952576
203,0.018541022134272687
204,0.0004543658357573294
205,0.01040003701023605
206,0.000833288481059628
207,0.0014915429103557803
208,0.001702794693808433
209,0.05296125788216147
210,0.0044448144301862435
211,0.03646978947382075
212,0.0033187263002508755
213,0.0031103191158536156
214,0.0012721104622852553
215,0.011590230251285109
216,0.001202087689439228
217,0.00856740638424892
218,0.01094973920610876
219,0.0036292907937404703
220,0.005754913238526916
221,0.0032301323984628024
222,0.021517383621756
223,0.0007194599041368806
224,0.00012320701165171604
225,0.0027267013690876335
226,0.015156983993139956
227,0.0019071046349664735
228,0.00023475551168118786
229,0.00348257434114258
230,0.0026980770352774642
231,0.003631712214798937
232,0.007106692591854575
233,0.010803523503321892
234,0.009937936453007898
235,0.006389860078212339
236,0.02704611578225586
237,0.0008953843013248605
238,0.051552594386887134
239,0.001293121386897611
240,0.0016187438886387912
241,0.0011862159293207649
242,0.018975257739301137
243,0.016063648260032558
244,0.0007894950798904791
245,0.0006673742325879986
246,0.0023779948640444194
247,0.0001723996029457027
248,0.050823048415688896
249,0.7018430500588805
250,0.0012409620403138002
251,0.01816222456131736
252,0.00018583314771316822
253,4.601047545466282e-05
254,0.6193389930516491
255,0.004285682817918338
256,0.0035022522061159984
257,0.07702461740089275
258,0.008045655799113262
259,0.013896562835051989
260,0.0020573765734875904
261,0.0010415473351745323
262,0.028273164675356725
263,0.0002755160397201301
264,0.012271474152853583
265,0.0011139457187829011
266,0.0021376796915271766
267,0.0012236671677352243
268,0.040852737286000966
269,0.02606020581279657
270,0.0010517773326392701
271,0.007279987170778981
272,9.500019771389328e-06
273,0.006501224095570026
274,0.0055029165428246915
275,0.015508787670962386
276,0.003073509710385999
277,0.008126914245501706
278,0.019514019628883463
279,0.00041528520752836943
280,0.01334215966114509
281,0.004020362133206031
282,0.009985656960369819
283,0.0013142855979858111
284,0.010801166014258526
285,0.011880470449307397
286,0.006405604090258353
287,0.013416871129541407
288,0.013177424795241591
289,0.007985343757578953
290,0.00015671600287700896
291,0.002549734062110152
292,0.06673820034573522
293,0.003238464447476496
294,0.0008478101037860347
295,0.0002773110905591233
296,0.0018109758265590359
297,0.0001276734152139556
298,0.0010779110665001918
299,0.00016196226282386665
300,0.01693974916273043
301,0.0011968396858114405
302,0.05178958475776142
303,0.00011457430850423552
304,0.08922808210783753
305,0.00658906295938513
306,5.375401607894361e-05
307,0.010349863248527475
308,0.0014885105884945744
309,0.020688782336887965
310,0.07733262038164995
311,0.026550317652934433
312,0.22065241352637455
313,0.0017816804735320568
314,0.0039189555222868076
315,0.00016136823216060316
316,5.374642132436753e-05
317,0.010694181774297441
318,0.006179383976131737
319,0.006259177398289727
320,0.0031605799911098263
321,0.05209074094918743
322,0.04071755599051198
323,0.0013459940108472542
324,0.004469642783351153
325,0.0011883148916591575
326,0.0019663587871085156
327,0.00071611529852135
328,0.002799341558731594
329,0.0010588195872502204
330,5.1780934787270155e-05
331,0.19560614038872232
332,0.01524165965463815
333,0.001843225615966227
334,0.012825043346025137
335,0.0043138500709186175
336,0.00819678422289956
337,0.014747711801683657
338,0.0007012017380169576
339,0.001071312191748662
340,0.0014451010128202926
341,0.0035269273651873305
342,0.004025517763607922
343,0.0858969118419125
344,0.002803768954283503
345,0.09664239220825459
346,0.04256696249193562
347,0.002513196079558452
348,0.0333372773360293
349,0.00010298119722827711
350,0.0008235325719418343
351,0.0348381420117717
352,2.4518807657594085e-05
353,0.01933336868122668
354,0.07349294971901724
355,0.0031262614564017913
356,0.013680465365432541
357,0.00022239120619038275
358,0.00042981786428220633
